           rhoc              M             Mb              R              C             kl            lam
   7.534188e-03   1.734621e+00   1.882755e+00   5.461924e+00     3.1758e-01   6.882735e-03   1.420281e+00
   7.552064e-03   1.733422e+00   1.880724e+00   5.461102e+00     3.1741e-01   6.871184e-03   1.421740e+00
   7.569940e-03   1.732228e+00   1.878696e+00   5.460449e+00     3.1723e-01   6.858776e-03   1.423220e+00
   7.587816e-03   1.731038e+00   1.876681e+00   5.460087e+00     3.1703e-01   6.844745e-03   1.424723e+00
   7.605691e-03   1.729853e+00   1.874754e+00   5.452030e+00     3.1729e-01   6.879232e-03   1.426242e+00
   7.623567e-03   1.728673e+00   1.872748e+00   5.450923e+00     3.1713e-01   6.870251e-03   1.427798e+00
   7.641443e-03   1.727498e+00   1.870767e+00   5.450595e+00     3.1694e-01   6.856545e-03   1.429374e+00
   7.659319e-03   1.726328e+00   1.868785e+00   5.450205e+00     3.1675e-01   6.843440e-03   1.430972e+00
   7.677194e-03   1.725162e+00   1.866822e+00   5.450017e+00     3.1654e-01   6.829269e-03   1.432593e+00
   7.695070e-03   1.724001e+00   1.864929e+00   5.441438e+00     3.1683e-01   6.868004e-03   1.434234e+00
   7.730822e-03   1.721694e+00   1.861022e+00   5.440259e+00     3.1647e-01   6.845562e-03   1.437595e+00
   7.748697e-03   1.720547e+00   1.859089e+00   5.440050e+00     3.1627e-01   6.832241e-03   1.439308e+00
   7.766573e-03   1.719405e+00   1.857235e+00   5.431828e+00     3.1654e-01   6.869537e-03   1.441037e+00
   7.802325e-03   1.717135e+00   1.853401e+00   5.430575e+00     3.1620e-01   6.848992e-03   1.444581e+00
   7.820200e-03   1.716008e+00   1.851495e+00   5.430194e+00     3.1601e-01   6.837446e-03   1.446383e+00
   7.838076e-03   1.714884e+00   1.849607e+00   5.430025e+00     3.1582e-01   6.824754e-03   1.448207e+00
   7.855952e-03   1.713766e+00   1.847799e+00   5.421876e+00     3.1608e-01   6.862507e-03   1.450046e+00
   7.873828e-03   1.712652e+00   1.845917e+00   5.421090e+00     3.1592e-01   6.854030e-03   1.451918e+00
   7.891703e-03   1.711543e+00   1.844039e+00   5.420502e+00     3.1575e-01   6.844475e-03   1.453808e+00
   7.909579e-03   1.710439e+00   1.842175e+00   5.420139e+00     3.1557e-01   6.833669e-03   1.455718e+00
   7.927455e-03   1.709339e+00   1.840400e+00   5.412328e+00     3.1582e-01   6.870074e-03   1.457639e+00
   7.945331e-03   1.708244e+00   1.838553e+00   5.411467e+00     3.1567e-01   6.862751e-03   1.459597e+00
   7.963206e-03   1.707153e+00   1.836716e+00   5.410910e+00     3.1550e-01   6.853661e-03   1.461572e+00
   7.981082e-03   1.706067e+00   1.834884e+00   5.410489e+00     3.1533e-01   6.843877e-03   1.463567e+00
   7.998958e-03   1.704986e+00   1.833061e+00   5.410157e+00     3.1515e-01   6.833701e-03   1.465581e+00
   8.034709e-03   1.702837e+00   1.829530e+00   5.401813e+00     3.1523e-01   6.862419e-03   1.469664e+00
   8.052585e-03   1.701770e+00   1.827723e+00   5.400890e+00     3.1509e-01   6.856468e-03   1.471743e+00
