           rhoc              M             Mb              R              C             kl            lam
   6.211383e-03   2.161904e+00   2.256443e+00   6.890152e+00     3.1377e-01   7.475159e-03   1.638667e+00
   6.229259e-03   2.160958e+00   2.254890e+00   6.890106e+00     3.1363e-01   7.481939e-03   1.643694e+00
   6.247134e-03   2.160021e+00   2.253354e+00   6.890063e+00     3.1350e-01   7.488795e-03   1.648719e+00
   6.265010e-03   2.159095e+00   2.251836e+00   6.890024e+00     3.1337e-01   7.495734e-03   1.653744e+00
   6.282886e-03   2.158178e+00   2.250335e+00   6.890009e+00     3.1323e-01   7.502639e-03   1.658768e+00
   6.300762e-03   2.157271e+00   2.248852e+00   6.890001e+00     3.1310e-01   7.509606e-03   1.663792e+00
   6.318637e-03   2.156373e+00   2.247443e+00   6.882450e+00     3.1331e-01   7.557377e-03   1.668690e+00
   6.336513e-03   2.155485e+00   2.245990e+00   6.882259e+00     3.1319e-01   7.565600e-03   1.673717e+00
   6.354389e-03   2.154607e+00   2.244555e+00   6.882115e+00     3.1307e-01   7.573678e-03   1.678746e+00
   6.372265e-03   2.153738e+00   2.243134e+00   6.881937e+00     3.1296e-01   7.582017e-03   1.683771e+00
   6.390140e-03   2.152878e+00   2.241730e+00   6.881807e+00     3.1284e-01   7.590206e-03   1.688797e+00
   6.408016e-03   2.152028e+00   2.240340e+00   6.881643e+00     3.1272e-01   7.598650e-03   1.693818e+00
   6.425892e-03   2.151187e+00   2.238964e+00   6.881511e+00     3.1260e-01   7.607020e-03   1.698838e+00
   6.443768e-03   2.150355e+00   2.237601e+00   6.881378e+00     3.1249e-01   7.615482e-03   1.703856e+00
   6.461643e-03   2.149532e+00   2.236255e+00   6.881307e+00     3.1237e-01   7.623697e-03   1.708874e+00
   6.479519e-03   2.148717e+00   2.234923e+00   6.881188e+00     3.1226e-01   7.632248e-03   1.713886e+00
   6.497395e-03   2.147912e+00   2.233607e+00   6.881141e+00     3.1214e-01   7.640502e-03   1.718898e+00
   6.515271e-03   2.147116e+00   2.232305e+00   6.881009e+00     3.1204e-01   7.649282e-03   1.723902e+00
   6.533146e-03   2.146328e+00   2.231019e+00   6.880972e+00     3.1192e-01   7.657631e-03   1.728906e+00
   6.551022e-03   2.145549e+00   2.229747e+00   6.880894e+00     3.1181e-01   7.666280e-03   1.733904e+00
   6.568898e-03   2.144779e+00   2.228490e+00   6.880848e+00     3.1170e-01   7.674833e-03   1.738899e+00
   6.586774e-03   2.144017e+00   2.227248e+00   6.880787e+00     3.1159e-01   7.683538e-03   1.743889e+00
   6.604649e-03   2.143264e+00   2.226020e+00   6.880761e+00     3.1149e-01   7.692123e-03   1.748876e+00
   6.622525e-03   2.142519e+00   2.224806e+00   6.880727e+00     3.1138e-01   7.700824e-03   1.753857e+00
   6.640401e-03   2.141783e+00   2.223606e+00   6.880679e+00     3.1127e-01   7.709675e-03   1.758832e+00
   6.658277e-03   2.141054e+00   2.222420e+00   6.880643e+00     3.1117e-01   7.718527e-03   1.763803e+00
   6.676152e-03   2.140334e+00   2.221247e+00   6.880604e+00     3.1107e-01   7.727463e-03   1.768768e+00
   6.694028e-03   2.139622e+00   2.220089e+00   6.880608e+00     3.1096e-01   7.736236e-03   1.773728e+00
   6.711904e-03   2.138918e+00   2.218944e+00   6.880580e+00     3.1086e-01   7.745243e-03   1.778682e+00
   6.729780e-03   2.138222e+00   2.217813e+00   6.880574e+00     3.1076e-01   7.754196e-03   1.783630e+00
   6.747655e-03   2.137534e+00   2.216695e+00   6.880561e+00     3.1066e-01   7.763249e-03   1.788572e+00
   6.765531e-03   2.136854e+00   2.215589e+00   6.880528e+00     3.1057e-01   7.772472e-03   1.793506e+00
   6.783407e-03   2.136181e+00   2.214498e+00   6.880550e+00     3.1047e-01   7.781456e-03   1.798436e+00
   6.801283e-03   2.135516e+00   2.213418e+00   6.880548e+00     3.1037e-01   7.790630e-03   1.803358e+00
   6.819158e-03   2.134859e+00   2.212352e+00   6.880552e+00     3.1027e-01   7.799831e-03   1.808273e+00
   6.837034e-03   2.134210e+00   2.211298e+00   6.880557e+00     3.1018e-01   7.809081e-03   1.813181e+00
   6.854910e-03   2.133568e+00   2.210257e+00   6.880550e+00     3.1009e-01   7.818457e-03   1.818081e+00
   6.872786e-03   2.132933e+00   2.209229e+00   6.880590e+00     3.0999e-01   7.827625e-03   1.822975e+00
   6.890661e-03   2.132306e+00   2.208212e+00   6.880574e+00     3.0990e-01   7.837157e-03   1.827859e+00
   6.908537e-03   2.131686e+00   2.207208e+00   6.880594e+00     3.0981e-01   7.846541e-03   1.832737e+00
   6.926413e-03   2.131074e+00   2.206215e+00   6.880604e+00     3.0972e-01   7.856034e-03   1.837606e+00
   6.944289e-03   2.130469e+00   2.205235e+00   6.880636e+00     3.0963e-01   7.865454e-03   1.842467e+00
   6.962164e-03   2.129871e+00   2.204267e+00   6.880668e+00     3.0954e-01   7.874925e-03   1.847320e+00
   6.980040e-03   2.129279e+00   2.203310e+00   6.880674e+00     3.0946e-01   7.884584e-03   1.852163e+00
   6.997916e-03   2.128695e+00   2.202366e+00   6.880727e+00     3.0937e-01   7.894032e-03   1.856999e+00
   7.015792e-03   2.128118e+00   2.201432e+00   6.880728e+00     3.0929e-01   7.903813e-03   1.861823e+00
   7.033667e-03   2.127548e+00   2.200512e+00   6.880813e+00     3.0920e-01   7.913172e-03   1.866642e+00
   7.051543e-03   2.126985e+00   2.199600e+00   6.880788e+00     3.0912e-01   7.923187e-03   1.871446e+00
   7.069419e-03   2.126428e+00   2.198702e+00   6.880889e+00     3.0903e-01   7.932540e-03   1.876247e+00
   7.087295e-03   2.125879e+00   2.197814e+00   6.880944e+00     3.0895e-01   7.942192e-03   1.881035e+00
   7.105170e-03   2.125336e+00   2.196938e+00   6.881013e+00     3.0887e-01   7.951805e-03   1.885814e+00
   7.123046e-03   2.124799e+00   2.196071e+00   6.881052e+00     3.0879e-01   7.961625e-03   1.890581e+00
   7.140922e-03   2.124269e+00   2.195216e+00   6.881120e+00     3.0871e-01   7.971325e-03   1.895340e+00
   7.158798e-03   2.123746e+00   2.194372e+00   6.881164e+00     3.0863e-01   7.981188e-03   1.900086e+00
   7.176673e-03   2.123229e+00   2.193539e+00   6.881280e+00     3.0855e-01   7.990691e-03   1.904826e+00
   7.194549e-03   2.122718e+00   2.192716e+00   6.881329e+00     3.0848e-01   8.000600e-03   1.909551e+00
   7.212425e-03   2.122214e+00   2.191904e+00   6.881475e+00     3.0840e-01   8.010008e-03   1.914271e+00
   7.230301e-03   2.121716e+00   2.191102e+00   6.881534e+00     3.0832e-01   8.019927e-03   1.918974e+00
   7.248176e-03   2.121224e+00   2.190310e+00   6.881640e+00     3.0824e-01   8.029621e-03   1.923669e+00
   7.266052e-03   2.120739e+00   2.189529e+00   6.881752e+00     3.0817e-01   8.039310e-03   1.928353e+00
   7.283928e-03   2.120259e+00   2.188758e+00   6.881876e+00     3.0809e-01   8.048964e-03   1.933027e+00
   7.301804e-03   2.119786e+00   2.187996e+00   6.881976e+00     3.0802e-01   8.058777e-03   1.937687e+00
   7.319679e-03   2.119319e+00   2.187245e+00   6.882165e+00     3.0794e-01   8.068136e-03   1.942343e+00
   7.337555e-03   2.118857e+00   2.186503e+00   6.882275e+00     3.0787e-01   8.077956e-03   1.946980e+00
   7.355431e-03   2.118402e+00   2.185771e+00   6.882424e+00     3.0780e-01   8.087583e-03   1.951610e+00
   7.373307e-03   2.117952e+00   2.185049e+00   6.882572e+00     3.0773e-01   8.097246e-03   1.956227e+00
   7.391182e-03   2.117509e+00   2.184297e+00   6.890001e+00     3.0733e-01   8.064757e-03   1.960968e+00
   7.409058e-03   2.117070e+00   2.183594e+00   6.890011e+00     3.0727e-01   8.075244e-03   1.965565e+00
   7.426934e-03   2.116638e+00   2.182899e+00   6.890021e+00     3.0720e-01   8.085757e-03   1.970149e+00
   7.444810e-03   2.116211e+00   2.182215e+00   6.890036e+00     3.0714e-01   8.096268e-03   1.974721e+00
   7.462685e-03   2.115790e+00   2.181537e+00   6.890070e+00     3.0708e-01   8.106683e-03   1.979279e+00
   7.480561e-03   2.115375e+00   2.180867e+00   6.890103e+00     3.0702e-01   8.117136e-03   1.983825e+00
   7.498437e-03   2.114965e+00   2.180206e+00   6.890131e+00     3.0696e-01   8.127633e-03   1.988358e+00
   7.516313e-03   2.114560e+00   2.179556e+00   6.890193e+00     3.0689e-01   8.137956e-03   1.992877e+00
   7.534188e-03   2.114161e+00   2.178913e+00   6.890239e+00     3.0683e-01   8.148385e-03   1.997383e+00
   7.552064e-03   2.113767e+00   2.178280e+00   6.890314e+00     3.0677e-01   8.158665e-03   2.001875e+00
   7.569940e-03   2.113379e+00   2.177656e+00   6.890384e+00     3.0671e-01   8.168986e-03   2.006353e+00
   7.587816e-03   2.112996e+00   2.177041e+00   6.890473e+00     3.0665e-01   8.179218e-03   2.010817e+00
   7.605691e-03   2.112618e+00   2.176434e+00   6.890555e+00     3.0660e-01   8.189499e-03   2.015267e+00
   7.623567e-03   2.112245e+00   2.175837e+00   6.890677e+00     3.0654e-01   8.199569e-03   2.019704e+00
   7.641443e-03   2.111877e+00   2.175247e+00   6.890770e+00     3.0648e-01   8.209814e-03   2.024125e+00
   7.659319e-03   2.111515e+00   2.174667e+00   6.890905e+00     3.0642e-01   8.219829e-03   2.028533e+00
   7.677194e-03   2.111157e+00   2.174094e+00   6.891024e+00     3.0636e-01   8.229944e-03   2.032926e+00
   7.695070e-03   2.110805e+00   2.173530e+00   6.891193e+00     3.0630e-01   8.239788e-03   2.037307e+00
   7.712946e-03   2.110457e+00   2.172975e+00   6.891349e+00     3.0625e-01   8.249710e-03   2.041673e+00
   7.730822e-03   2.110114e+00   2.172427e+00   6.891525e+00     3.0619e-01   8.259534e-03   2.046026e+00
   7.748697e-03   2.109776e+00   2.171888e+00   6.891715e+00     3.0613e-01   8.269287e-03   2.050365e+00
   7.766573e-03   2.109443e+00   2.171356e+00   6.891903e+00     3.0608e-01   8.279058e-03   2.054689e+00
   7.784449e-03   2.109115e+00   2.170831e+00   6.892056e+00     3.0602e-01   8.289040e-03   2.058996e+00
   7.802325e-03   2.108792e+00   2.170315e+00   6.892282e+00     3.0596e-01   8.298618e-03   2.063295e+00
