           rhoc              M             Mb              R              C             kl            lam
   5.978998e-03   1.724341e+00   2.036796e+00   5.210875e+00     3.3091e-01   9.655101e-03   1.622192e+00
   5.996874e-03   1.723302e+00   2.035005e+00   5.210026e+00     3.3077e-01   9.580028e-03   1.613125e+00
   6.014749e-03   1.722259e+00   2.033220e+00   5.200994e+00     3.3114e-01   9.580207e-03   1.604069e+00
   6.032625e-03   1.721213e+00   2.031408e+00   5.200059e+00     3.3100e-01   9.507559e-03   1.595312e+00
   6.050501e-03   1.720164e+00   2.029624e+00   5.191181e+00     3.3136e-01   9.507362e-03   1.586536e+00
   6.068377e-03   1.719113e+00   2.027787e+00   5.190120e+00     3.3123e-01   9.437452e-03   1.578079e+00
   6.086253e-03   1.718058e+00   2.026011e+00   5.181424e+00     3.3158e-01   9.436619e-03   1.569572e+00
   6.104128e-03   1.717001e+00   2.024148e+00   5.180210e+00     3.3145e-01   9.369620e-03   1.561403e+00
   6.122004e-03   1.715941e+00   2.022381e+00   5.171743e+00     3.3179e-01   9.367733e-03   1.553159e+00
   6.139880e-03   1.714879e+00   2.020494e+00   5.170338e+00     3.3168e-01   9.303918e-03   1.545263e+00
   6.157756e-03   1.713814e+00   2.018736e+00   5.162131e+00     3.3200e-01   9.300725e-03   1.537278e+00
   6.175631e-03   1.712747e+00   2.016827e+00   5.160534e+00     3.3189e-01   9.240030e-03   1.529639e+00
   6.193507e-03   1.711678e+00   2.015076e+00   5.152593e+00     3.3220e-01   9.235530e-03   1.521912e+00
   6.211383e-03   1.710607e+00   2.013148e+00   5.150764e+00     3.3211e-01   9.178175e-03   1.514511e+00
   6.229259e-03   1.709533e+00   2.011277e+00   5.150025e+00     3.3195e-01   9.111763e-03   1.507197e+00
   6.247134e-03   1.708458e+00   2.009459e+00   5.141067e+00     3.3232e-01   9.117966e-03   1.499863e+00
   6.265010e-03   1.707381e+00   2.007558e+00   5.140105e+00     3.3217e-01   9.054968e-03   1.492806e+00
   6.282886e-03   1.706302e+00   2.005763e+00   5.131466e+00     3.3252e-01   9.059168e-03   1.485679e+00
   6.300762e-03   1.705221e+00   2.003835e+00   5.130259e+00     3.3239e-01   8.999695e-03   1.478867e+00
   6.318637e-03   1.704139e+00   2.002061e+00   5.122035e+00     3.3271e-01   9.001157e-03   1.471954e+00
