           rhoc              M             Mb              R              C             kl            lam
   1.492184e-03   2.187090e+00   2.551801e+00   8.732125e+00     2.5046e-01   4.440938e-02   3.003652e+01
   1.510060e-03   2.201201e+00   2.571774e+00   8.720055e+00     2.5243e-01   4.311029e-02   2.804058e+01
   1.527936e-03   2.214779e+00   2.591122e+00   8.700349e+00     2.5456e-01   4.203635e-02   2.621591e+01
   1.545812e-03   2.227837e+00   2.609801e+00   8.680801e+00     2.5664e-01   4.099024e-02   2.454546e+01
   1.563687e-03   2.240386e+00   2.627830e+00   8.661409e+00     2.5866e-01   3.997173e-02   2.301388e+01
   1.581563e-03   2.252440e+00   2.645222e+00   8.642053e+00     2.6064e-01   3.898323e-02   2.160754e+01
   1.599439e-03   2.264010e+00   2.661925e+00   8.630006e+00     2.6234e-01   3.786496e-02   2.031469e+01
   1.617315e-03   2.275108e+00   2.678073e+00   8.610083e+00     2.6424e-01   3.695218e-02   1.912384e+01
   1.635190e-03   2.285747e+00   2.693581e+00   8.590221e+00     2.6609e-01   3.606638e-02   1.802568e+01
   1.653066e-03   2.295939e+00   2.708525e+00   8.570414e+00     2.6789e-01   3.520707e-02   1.701163e+01
   1.670942e-03   2.305695e+00   2.722860e+00   8.550586e+00     2.6965e-01   3.437522e-02   1.607402e+01
   1.688818e-03   2.315027e+00   2.736637e+00   8.530843e+00     2.7137e-01   3.356804e-02   1.520598e+01
   1.706693e-03   2.323946e+00   2.749863e+00   8.511110e+00     2.7305e-01   3.278639e-02   1.440134e+01
   1.724569e-03   2.332464e+00   2.762516e+00   8.491358e+00     2.7469e-01   3.203011e-02   1.365457e+01
   1.742445e-03   2.340592e+00   2.774651e+00   8.471565e+00     2.7629e-01   3.129893e-02   1.296068e+01
   1.760321e-03   2.348341e+00   2.786263e+00   8.451875e+00     2.7785e-01   3.058954e-02   1.231519e+01
   1.778196e-03   2.355722e+00   2.797339e+00   8.432038e+00     2.7938e-01   2.990572e-02   1.171402e+01
   1.796072e-03   2.362744e+00   2.807932e+00   8.412377e+00     2.8087e-01   2.924112e-02   1.115355e+01
   1.831824e-03   2.375757e+00   2.827587e+00   8.380004e+00     2.8350e-01   2.786115e-02   1.014188e+01
   1.849699e-03   2.381768e+00   2.836745e+00   8.360024e+00     2.8490e-01   2.726708e-02   9.684740e+00
   1.867575e-03   2.387461e+00   2.845444e+00   8.340055e+00     2.8626e-01   2.669231e-02   9.256748e+00
   1.885451e-03   2.392845e+00   2.853679e+00   8.320082e+00     2.8760e-01   2.613649e-02   8.855657e+00
   1.903327e-03   2.397931e+00   2.861496e+00   8.300143e+00     2.8890e-01   2.559842e-02   8.479416e+00
   1.921202e-03   2.402728e+00   2.868904e+00   8.280231e+00     2.9018e-01   2.507766e-02   8.126156e+00
   1.939078e-03   2.407243e+00   2.875879e+00   8.260317e+00     2.9142e-01   2.457409e-02   7.794172e+00
   1.956954e-03   2.411487e+00   2.882450e+00   8.240431e+00     2.9264e-01   2.408673e-02   7.481903e+00
   1.974830e-03   2.415466e+00   2.888643e+00   8.220574e+00     2.9383e-01   2.361505e-02   7.187924e+00
   1.992705e-03   2.419190e+00   2.894470e+00   8.200763e+00     2.9500e-01   2.315829e-02   6.910928e+00
   2.010581e-03   2.422667e+00   2.899904e+00   8.180986e+00     2.9613e-01   2.271616e-02   6.649717e+00
   2.028457e-03   2.425904e+00   2.904975e+00   8.161269e+00     2.9725e-01   2.228783e-02   6.403194e+00
   2.046333e-03   2.428910e+00   2.909708e+00   8.141628e+00     2.9833e-01   2.187266e-02   6.170351e+00
   2.064208e-03   2.431690e+00   2.914110e+00   8.121993e+00     2.9940e-01   2.147114e-02   5.950254e+00
