           rhoc              M             Mb              R              C             kl            lam
   6.318637e-03   2.349642e+00   2.668310e+00   7.840003e+00     2.9970e-01   1.434456e-02   3.955207e+00
   6.336513e-03   2.348563e+00   2.666652e+00   7.831970e+00     2.9987e-01   1.440643e-02   3.961038e+00
   6.354389e-03   2.347490e+00   2.664936e+00   7.831290e+00     2.9976e-01   1.440162e-02   3.967056e+00
   6.372265e-03   2.346421e+00   2.663232e+00   7.830758e+00     2.9964e-01   1.439560e-02   3.973086e+00
   6.390140e-03   2.345356e+00   2.661542e+00   7.830380e+00     2.9952e-01   1.438824e-02   3.979117e+00
   6.408016e-03   2.344297e+00   2.659866e+00   7.830140e+00     2.9939e-01   1.437971e-02   3.985141e+00
   6.425892e-03   2.343242e+00   2.658205e+00   7.830010e+00     2.9926e-01   1.437024e-02   3.991160e+00
   6.443768e-03   2.342191e+00   2.656593e+00   7.822176e+00     2.9943e-01   1.443121e-02   3.997035e+00
   6.461643e-03   2.341145e+00   2.654924e+00   7.821441e+00     2.9932e-01   1.442760e-02   4.003090e+00
   6.479519e-03   2.340103e+00   2.653266e+00   7.820912e+00     2.9921e-01   1.442227e-02   4.009165e+00
   6.497395e-03   2.339066e+00   2.651619e+00   7.820479e+00     2.9910e-01   1.441613e-02   4.015241e+00
   6.515271e-03   2.338034e+00   2.649987e+00   7.820207e+00     2.9897e-01   1.440860e-02   4.021313e+00
   6.533146e-03   2.337006e+00   2.648369e+00   7.820042e+00     2.9885e-01   1.440016e-02   4.027379e+00
   6.551022e-03   2.335982e+00   2.646809e+00   7.812523e+00     2.9900e-01   1.445911e-02   4.033287e+00
   6.568898e-03   2.334963e+00   2.645185e+00   7.811771e+00     2.9890e-01   1.445633e-02   4.039375e+00
   6.586774e-03   2.333948e+00   2.643570e+00   7.811209e+00     2.9879e-01   1.445197e-02   4.045490e+00
   6.604649e-03   2.332938e+00   2.641966e+00   7.810751e+00     2.9868e-01   1.444675e-02   4.051609e+00
   6.622525e-03   2.331931e+00   2.640373e+00   7.810389e+00     2.9857e-01   1.444074e-02   4.057726e+00
   6.640401e-03   2.330930e+00   2.638795e+00   7.810142e+00     2.9845e-01   1.443374e-02   4.063838e+00
   6.658277e-03   2.329932e+00   2.637230e+00   7.810023e+00     2.9833e-01   1.442562e-02   4.069945e+00
   6.676152e-03   2.328939e+00   2.635707e+00   7.802302e+00     2.9849e-01   1.448741e-02   4.075894e+00
   6.694028e-03   2.327950e+00   2.634135e+00   7.801647e+00     2.9839e-01   1.448453e-02   4.082034e+00
   6.711904e-03   2.326965e+00   2.632572e+00   7.801099e+00     2.9829e-01   1.448080e-02   4.088188e+00
   6.729780e-03   2.325984e+00   2.631019e+00   7.800665e+00     2.9818e-01   1.447610e-02   4.094347e+00
   6.747655e-03   2.325008e+00   2.629478e+00   7.800370e+00     2.9806e-01   1.447021e-02   4.100505e+00
   6.765531e-03   2.324036e+00   2.627948e+00   7.800152e+00     2.9795e-01   1.446367e-02   4.106657e+00
   6.783407e-03   2.323068e+00   2.626432e+00   7.800019e+00     2.9783e-01   1.445640e-02   4.112804e+00
   6.801283e-03   2.322104e+00   2.624954e+00   7.792374e+00     2.9800e-01   1.451845e-02   4.118792e+00
   6.819158e-03   2.321144e+00   2.623431e+00   7.791735e+00     2.9790e-01   1.451614e-02   4.124967e+00
   6.837034e-03   2.320188e+00   2.621916e+00   7.791187e+00     2.9780e-01   1.451311e-02   4.131155e+00
   6.854910e-03   2.319236e+00   2.620412e+00   7.790784e+00     2.9769e-01   1.450885e-02   4.137352e+00
   6.872786e-03   2.318289e+00   2.618916e+00   7.790403e+00     2.9758e-01   1.450445e-02   4.143545e+00
   6.890661e-03   2.317345e+00   2.617435e+00   7.790216e+00     2.9747e-01   1.449832e-02   4.149736e+00
   6.908537e-03   2.316405e+00   2.615963e+00   7.790045e+00     2.9735e-01   1.449211e-02   4.155920e+00
   6.926413e-03   2.315470e+00   2.614490e+00   7.790001e+00     2.9724e-01   1.448478e-02   4.162101e+00
   6.944289e-03   2.314538e+00   2.613058e+00   7.782014e+00     2.9742e-01   1.455108e-02   4.168139e+00
   6.962164e-03   2.313610e+00   2.611590e+00   7.781450e+00     2.9732e-01   1.454887e-02   4.174357e+00
   6.980040e-03   2.312687e+00   2.610132e+00   7.781032e+00     2.9722e-01   1.454542e-02   4.180586e+00
   6.997916e-03   2.311767e+00   2.608680e+00   7.780611e+00     2.9712e-01   1.454206e-02   4.186811e+00
   7.015792e-03   2.310851e+00   2.607241e+00   7.780343e+00     2.9701e-01   1.453737e-02   4.193038e+00
   7.033667e-03   2.309939e+00   2.605812e+00   7.780150e+00     2.9690e-01   1.453202e-02   4.199259e+00
   7.051543e-03   2.309030e+00   2.604391e+00   7.780037e+00     2.9679e-01   1.452600e-02   4.205474e+00
   7.069419e-03   2.308126e+00   2.603005e+00   7.772576e+00     2.9696e-01   1.458828e-02   4.211535e+00
   7.087295e-03   2.307225e+00   2.601581e+00   7.771900e+00     2.9687e-01   1.458771e-02   4.217761e+00
   7.105170e-03   2.306328e+00   2.600165e+00   7.771392e+00     2.9677e-01   1.458573e-02   4.224012e+00
   7.123046e-03   2.305435e+00   2.598758e+00   7.770990e+00     2.9667e-01   1.458285e-02   4.230271e+00
   7.140922e-03   2.304546e+00   2.597359e+00   7.770637e+00     2.9657e-01   1.457958e-02   4.236528e+00
   7.158798e-03   2.303660e+00   2.595969e+00   7.770336e+00     2.9647e-01   1.457589e-02   4.242782e+00
   7.176673e-03   2.302778e+00   2.594590e+00   7.770144e+00     2.9636e-01   1.457125e-02   4.249033e+00
   7.194549e-03   2.301900e+00   2.593212e+00   7.770034e+00     2.9625e-01   1.456590e-02   4.255279e+00
   7.212425e-03   2.301026e+00   2.591879e+00   7.762649e+00     2.9642e-01   1.462840e-02   4.261358e+00
   7.230301e-03   2.300155e+00   2.590505e+00   7.762091e+00     2.9633e-01   1.462746e-02   4.267621e+00
   7.248176e-03   2.299288e+00   2.589137e+00   7.761516e+00     2.9624e-01   1.462676e-02   4.273888e+00
   7.266052e-03   2.298424e+00   2.587780e+00   7.761139e+00     2.9615e-01   1.462434e-02   4.280174e+00
   7.283928e-03   2.297564e+00   2.586429e+00   7.760774e+00     2.9605e-01   1.462187e-02   4.286457e+00
   7.301804e-03   2.296708e+00   2.585087e+00   7.760484e+00     2.9595e-01   1.461875e-02   4.292739e+00
   7.319679e-03   2.295855e+00   2.583753e+00   7.760234e+00     2.9585e-01   1.461533e-02   4.299017e+00
   7.337555e-03   2.295006e+00   2.582424e+00   7.760097e+00     2.9574e-01   1.461089e-02   4.305291e+00
   7.355431e-03   2.294160e+00   2.581089e+00   7.760017e+00     2.9564e-01   1.460598e-02   4.311560e+00
   7.373307e-03   2.293318e+00   2.579812e+00   7.752438e+00     2.9582e-01   1.467134e-02   4.317664e+00
   7.391182e-03   2.292479e+00   2.578492e+00   7.751906e+00     2.9573e-01   1.467090e-02   4.323953e+00
   7.409058e-03   2.291644e+00   2.577180e+00   7.751491e+00     2.9564e-01   1.466946e-02   4.330256e+00
   7.426934e-03   2.290812e+00   2.575875e+00   7.751098e+00     2.9555e-01   1.466790e-02   4.336560e+00
   7.444810e-03   2.289984e+00   2.574576e+00   7.750749e+00     2.9545e-01   1.466599e-02   4.342864e+00
   7.462685e-03   2.289159e+00   2.573286e+00   7.750464e+00     2.9536e-01   1.466353e-02   4.349167e+00
   7.480561e-03   2.288338e+00   2.572005e+00   7.750246e+00     2.9526e-01   1.466050e-02   4.355466e+00
   7.498437e-03   2.287520e+00   2.570718e+00   7.750116e+00     2.9516e-01   1.465670e-02   4.361761e+00
   7.516313e-03   2.286705e+00   2.569435e+00   7.750024e+00     2.9506e-01   1.465259e-02   4.368052e+00
   7.534188e-03   2.285894e+00   2.568212e+00   7.742568e+00     2.9524e-01   1.471779e-02   4.374175e+00
   7.552064e-03   2.285086e+00   2.566943e+00   7.742042e+00     2.9515e-01   1.471796e-02   4.380478e+00
   7.569940e-03   2.284281e+00   2.565681e+00   7.741619e+00     2.9507e-01   1.471728e-02   4.386796e+00
   7.587816e-03   2.283480e+00   2.564426e+00   7.741235e+00     2.9498e-01   1.471630e-02   4.393118e+00
   7.605691e-03   2.282682e+00   2.563177e+00   7.740869e+00     2.9489e-01   1.471522e-02   4.399438e+00
   7.623567e-03   2.281887e+00   2.561935e+00   7.740563e+00     2.9480e-01   1.471364e-02   4.405759e+00
   7.641443e-03   2.281096e+00   2.560702e+00   7.740347e+00     2.9470e-01   1.471126e-02   4.412078e+00
   7.659319e-03   2.280308e+00   2.559464e+00   7.740203e+00     2.9461e-01   1.470825e-02   4.418392e+00
   7.677194e-03   2.279523e+00   2.558229e+00   7.740080e+00     2.9451e-01   1.470510e-02   4.424703e+00
   7.695070e-03   2.278741e+00   2.557002e+00   7.740014e+00     2.9441e-01   1.470146e-02   4.431009e+00
   7.712946e-03   2.277963e+00   2.555836e+00   7.732439e+00     2.9460e-01   1.476881e-02   4.437145e+00
   7.730822e-03   2.277188e+00   2.554621e+00   7.731981e+00     2.9452e-01   1.476908e-02   4.443468e+00
   7.748697e-03   2.276415e+00   2.553413e+00   7.731565e+00     2.9443e-01   1.476904e-02   4.449798e+00
   7.766573e-03   2.275647e+00   2.552211e+00   7.731194e+00     2.9435e-01   1.476864e-02   4.456132e+00
   7.784449e-03   2.274881e+00   2.551015e+00   7.730878e+00     2.9426e-01   1.476779e-02   4.462467e+00
   7.802325e-03   2.274118e+00   2.549829e+00   7.730683e+00     2.9417e-01   1.476585e-02   4.468804e+00
   7.820200e-03   2.273359e+00   2.548641e+00   7.730409e+00     2.9408e-01   1.476470e-02   4.475133e+00
   7.838076e-03   2.272602e+00   2.547451e+00   7.730245e+00     2.9399e-01   1.476255e-02   4.481460e+00
   7.855952e-03   2.271849e+00   2.546268e+00   7.730100e+00     2.9390e-01   1.476028e-02   4.487782e+00
