#           rhoc              M             Mb              R              C             kl            lam
   3.118878e-03   2.587522e+00   3.054387e+00   8.010806e+00     3.2300e-01   1.077251e-02   2.042613e+00
   3.136754e-03   2.584286e+00   3.048902e+00   8.000934e+00     3.2300e-01   1.073918e-02   2.036480e+00
   3.154629e-03   2.581060e+00   3.043437e+00   7.991123e+00     3.2299e-01   1.070685e-02   2.030574e+00
   3.172505e-03   2.577845e+00   3.037989e+00   7.981300e+00     3.2299e-01   1.067598e-02   2.024889e+00
   3.190381e-03   2.574640e+00   3.032563e+00   7.971526e+00     3.2298e-01   1.064615e-02   2.019419e+00
   3.208257e-03   2.571445e+00   3.027166e+00   7.961925e+00     3.2297e-01   1.061648e-02   2.014157e+00
   3.226132e-03   2.568262e+00   3.021794e+00   7.952362e+00     3.2296e-01   1.058787e-02   2.009098e+00
   3.244008e-03   2.565090e+00   3.016328e+00   7.950000e+00     3.2265e-01   1.051284e-02   2.004247e+00
   3.261884e-03   2.561930e+00   3.010979e+00   7.940059e+00     3.2266e-01   1.048933e-02   1.999583e+00
   3.279760e-03   2.558781e+00   3.005644e+00   7.930171e+00     3.2266e-01   1.046670e-02   1.995106e+00
   3.297635e-03   2.555643e+00   3.000330e+00   7.920404e+00     3.2267e-01   1.044447e-02   1.990814e+00
   3.315511e-03   2.552518e+00   2.995038e+00   7.910693e+00     3.2267e-01   1.042306e-02   1.986700e+00
   3.333387e-03   2.549405e+00   2.989774e+00   7.901055e+00     3.2267e-01   1.040231e-02   1.982760e+00
   3.351263e-03   2.546304e+00   2.984552e+00   7.891700e+00     3.2266e-01   1.038085e-02   1.978989e+00
   3.369138e-03   2.543215e+00   2.979362e+00   7.882368e+00     3.2265e-01   1.036035e-02   1.975383e+00
   3.387014e-03   2.540139e+00   2.974060e+00   7.880026e+00     3.2235e-01   1.029523e-02   1.971949e+00
   3.404890e-03   2.537075e+00   2.968872e+00   7.870227e+00     3.2236e-01   1.028002e-02   1.968667e+00
   3.422766e-03   2.534024e+00   2.963713e+00   7.860639e+00     3.2237e-01   1.026449e-02   1.965538e+00
   3.440641e-03   2.530986e+00   2.958583e+00   7.851095e+00     3.2237e-01   1.024972e-02   1.962560e+00
   3.458517e-03   2.527961e+00   2.953510e+00   7.841937e+00     3.2236e-01   1.023345e-02   1.959727e+00
   3.476393e-03   2.524949e+00   2.948473e+00   7.833129e+00     3.2234e-01   1.021588e-02   1.957034e+00
   3.494269e-03   2.521949e+00   2.943266e+00   7.830188e+00     3.2208e-01   1.016126e-02   1.954500e+00
   3.512144e-03   2.518963e+00   2.938222e+00   7.820674e+00     3.2209e-01   1.015032e-02   1.952091e+00
   3.547896e-03   2.513030e+00   2.928278e+00   7.802387e+00     3.2208e-01   1.012646e-02   1.947669e+00
   3.565772e-03   2.510084e+00   2.923196e+00   7.800081e+00     3.2180e-01   1.007173e-02   1.945662e+00
   3.583647e-03   2.507151e+00   2.918238e+00   7.790488e+00     3.2182e-01   1.006504e-02   1.943773e+00
   3.601523e-03   2.504231e+00   2.913326e+00   7.781125e+00     3.2183e-01   1.005777e-02   1.942006e+00
   3.619399e-03   2.501325e+00   2.908489e+00   7.772347e+00     3.2182e-01   1.004759e-02   1.940356e+00
   3.637275e-03   2.498432e+00   2.903499e+00   7.770110e+00     3.2154e-01   9.996183e-03   1.938835e+00
   3.655150e-03   2.495553e+00   2.898641e+00   7.760642e+00     3.2157e-01   9.992203e-03   1.937422e+00
   3.673026e-03   2.492687e+00   2.893847e+00   7.751560e+00     3.2157e-01   9.986586e-03   1.936120e+00
   3.690902e-03   2.489835e+00   2.889111e+00   7.743065e+00     3.2156e-01   9.978004e-03   1.934923e+00
   3.708778e-03   2.486997e+00   2.884183e+00   7.740319e+00     3.2130e-01   9.933373e-03   1.933854e+00
   3.726653e-03   2.484172e+00   2.879439e+00   7.731077e+00     3.2132e-01   9.931252e-03   1.932877e+00
   3.762405e-03   2.478564e+00   2.869947e+00   7.720169e+00     3.2105e-01   9.880831e-03   1.931239e+00
   3.780281e-03   2.475780e+00   2.865269e+00   7.710917e+00     3.2107e-01   9.881120e-03   1.930568e+00
   3.798156e-03   2.473010e+00   2.860674e+00   7.702145e+00     3.2108e-01   9.879098e-03   1.929992e+00
   3.833908e-03   2.467510e+00   2.851322e+00   7.690904e+00     3.2083e-01   9.837000e-03   1.929140e+00
   3.851784e-03   2.464781e+00   2.846806e+00   7.682273e+00     3.2084e-01   9.836291e-03   1.928845e+00
   3.869659e-03   2.462065e+00   2.842124e+00   7.680163e+00     3.2057e-01   9.794694e-03   1.928652e+00
   3.887535e-03   2.459363e+00   2.837599e+00   7.671026e+00     3.2060e-01   9.798647e-03   1.928541e+00
   3.905411e-03   2.456675e+00   2.833166e+00   7.662641e+00     3.2060e-01   9.798494e-03   1.928510e+00
   3.941162e-03   2.451339e+00   2.824107e+00   7.651378e+00     3.2038e-01   9.765181e-03   1.928725e+00
   3.959038e-03   2.448691e+00   2.819606e+00   7.650020e+00     3.2009e-01   9.722344e-03   1.928956e+00
   3.976914e-03   2.446057e+00   2.815180e+00   7.640706e+00     3.2013e-01   9.730809e-03   1.929265e+00
   3.994790e-03   2.443437e+00   2.810851e+00   7.632023e+00     3.2016e-01   9.735916e-03   1.929649e+00
   4.030541e-03   2.438236e+00   2.802046e+00   7.621138e+00     3.1993e-01   9.706830e-03   1.930663e+00
   4.048417e-03   2.435656e+00   2.797815e+00   7.613287e+00     3.1992e-01   9.708515e-03   1.931271e+00
   4.084168e-03   2.430535e+00   2.789170e+00   7.602269e+00     3.1971e-01   9.684062e-03   1.932736e+00
   4.102044e-03   2.427995e+00   2.784801e+00   7.600331e+00     3.1946e-01   9.650059e-03   1.933579e+00
   4.119920e-03   2.425468e+00   2.780617e+00   7.591596e+00     3.1949e-01   9.659820e-03   1.934483e+00
   4.137796e-03   2.422955e+00   2.776334e+00   7.590095e+00     3.1923e-01   9.624246e-03   1.935463e+00
   4.155671e-03   2.420454e+00   2.772163e+00   7.581026e+00     3.1928e-01   9.637285e-03   1.936506e+00
   4.173547e-03   2.417967e+00   2.767967e+00   7.580010e+00     3.1899e-01   9.599811e-03   1.937618e+00
   4.191423e-03   2.415493e+00   2.763826e+00   7.570829e+00     3.1905e-01   9.614682e-03   1.938794e+00
   4.209299e-03   2.413032e+00   2.759805e+00   7.562809e+00     3.1907e-01   9.622739e-03   1.940026e+00
   4.227174e-03   2.410584e+00   2.755584e+00   7.560595e+00     3.1884e-01   9.594549e-03   1.941341e+00
   4.245050e-03   2.408149e+00   2.751595e+00   7.552286e+00     3.1886e-01   9.605547e-03   1.942701e+00
   4.280802e-03   2.403318e+00   2.743478e+00   7.541899e+00     3.1866e-01   9.589646e-03   1.945622e+00
   4.298677e-03   2.400922e+00   2.739385e+00   7.540332e+00     3.1841e-01   9.559479e-03   1.947175e+00
   4.316553e-03   2.398539e+00   2.735461e+00   7.531742e+00     3.1846e-01   9.574374e-03   1.948779e+00
   4.334429e-03   2.396168e+00   2.731422e+00   7.530264e+00     3.1821e-01   9.544677e-03   1.950449e+00
   4.352305e-03   2.393810e+00   2.727540e+00   7.521703e+00     3.1825e-01   9.560395e-03   1.952167e+00
