pc	M	R	C	k2	j3
1.398713102647241439e-11	5.698580008536829888e-01	1.329033763866772588e+01	6.331416314468080175e-02	9.777219400858301601e-02	0.000000000000000000e+00
1.464971398307287854e-11	5.837292479070499418e-01	1.325232423028588613e+01	6.504136342850729002e-02	9.885223297505742190e-02	0.000000000000000000e+00
1.534368408930013065e-11	5.978191509583099528e-01	1.321562035504452837e+01	6.679631502547922484e-02	9.984010144606310366e-02	0.000000000000000000e+00
1.607052818261638620e-11	6.121287882149538673e-01	1.318010901276229418e+01	6.857945625565226022e-02	1.007351958198617198e-01	0.000000000000000000e+00
1.683180353330955093e-11	6.266599360516937889e-01	1.314568090795025235e+01	7.039131506626919443e-02	1.015372664850589662e-01	0.000000000000000000e+00
1.762914118095944293e-11	6.414150855768252502e-01	1.311223454591755555e+01	7.223250825852815804e-02	1.022463076778900165e-01	0.000000000000000000e+00
1.846424942895546448e-11	6.563974597058774840e-01	1.307967621785966550e+01	7.410374103302183602e-02	1.028625519047197956e-01	0.000000000000000000e+00
1.933891750455232057e-11	6.716110309961094149e-01	1.304791991452430366e+01	7.600580677849951006e-02	1.033864483302547599e-01	0.000000000000000000e+00
2.025501939230666486e-11	6.870605407330581116e-01	1.301688719609423650e+01	7.793958708139356317e-02	1.038186787827827529e-01	0.000000000000000000e+00
2.121451784910627571e-11	7.027515191461423116e-01	1.298650703074738644e+01	7.990605192408403723e-02	1.041600995758353854e-01	0.000000000000000000e+00
2.221946860939528424e-11	7.186901743165798884e-01	1.295671585766077349e+01	8.190624340609220511e-02	1.044117437440056501e-01	0.000000000000000000e+00
2.327202478960412005e-11	7.348805190170121238e-01	1.292746210643019111e+01	8.394091451088610267e-02	1.045747108201141029e-01	0.000000000000000000e+00
2.437444150122221807e-11	7.513234391365424258e-01	1.289870483977759363e+01	8.601041990110989965e-02	1.046502948762903507e-01	0.000000000000000000e+00
2.552908068239516723e-11	7.680186926625320876e-01	1.287040741507495234e+01	8.811497667777018483e-02	1.046399197113982021e-01	0.000000000000000000e+00
2.673841615839943880e-11	7.849649329223480354e-01	1.284253595006876303e+01	9.025467374850934532e-02	1.045450991131413598e-01	0.000000000000000000e+00
2.800503894183625342e-11	8.021596522250362682e-01	1.281505833094023750e+01	9.242946970154139463e-02	1.043675044811141345e-01	0.000000000000000000e+00
2.933166278390048099e-11	8.195991350078661863e-01	1.278794344812521011e+01	9.463919104487568401e-02	1.041088797746066025e-01	0.000000000000000000e+00
3.072112998861759207e-11	8.372784189419859580e-01	1.276116059516067835e+01	9.688353089544601837e-02	1.037710930903407297e-01	0.000000000000000000e+00
3.217641750250735458e-11	8.551912629649439657e-01	1.273467899961182681e+01	9.916204807571687985e-02	1.033561196016040823e-01	0.000000000000000000e+00
3.370064329271925032e-11	8.733301238620437834e-01	1.270846745714050741e+01	1.014741668988374812e-01	1.028660137697410826e-01	0.000000000000000000e+00
3.529707302730657668e-11	8.916861370134557818e-01	1.268249406419382552e+01	1.038191770606490122e-01	1.023029507312201991e-01	0.000000000000000000e+00
3.696912707195032437e-11	9.102491088269772934e-01	1.265672601761233018e+01	1.061962346616968506e-01	1.016691794347319572e-01	0.000000000000000000e+00
3.872038781812557004e-11	9.290075136139177570e-01	1.263112949159887854e+01	1.086043633507146333e-01	1.009670774385257735e-01	0.000000000000000000e+00
4.055460735840827506e-11	9.479485000131149253e-01	1.260566956635162050e+01	1.110424563068597159e-01	1.001990737583251662e-01	0.000000000000000000e+00
4.247571552536894126e-11	9.670579050393892651e-01	1.258031021209986555e+01	1.135092787328243202e-01	9.936773484205986551e-02	0.000000000000000000e+00
4.448782831127576069e-11	9.863202766759365803e-01	1.255501431574964677e+01	1.160034710023581661e-01	9.847567301269452567e-02	0.000000000000000000e+00
4.659525668664686662e-11	1.005718932764452012e+00	1.252974371315713142e+01	1.185235560157305856e-01	9.752566278974555969e-02	0.000000000000000000e+00
4.880251583654433574e-11	1.025237656758646532e+00	1.250445731422310658e+01	1.210681583233228498e-01	9.652022932834131153e-02	0.000000000000000000e+00
5.111433483440165318e-11	1.044862315909883987e+00	1.247911043185079727e+01	1.236362070690491533e-01	9.546217137037238398e-02	0.000000000000000000e+00
5.353566677410718816e-11	1.064579219815564803e+00	1.245365850507787187e+01	1.262267112262078494e-01	9.435408753859587938e-02	0.000000000000000000e+00
5.607169938205469661e-11	1.084374995669634911e+00	1.242805813023421635e+01	1.288387355278780844e-01	9.319864057863631868e-02	0.000000000000000000e+00
5.872786613189488850e-11	1.104236603092573432e+00	1.240226759497343245e+01	1.314713966103813747e-01	9.199854491319726935e-02	0.000000000000000000e+00
6.150985788580503926e-11	1.124151346115059624e+00	1.237624723855277509e+01	1.341238598817275085e-01	9.075652067883838159e-02	0.000000000000000000e+00
6.442363508721370414e-11	1.144106878888963452e+00	1.234995970559738687e+01	1.367953362250405591e-01	8.947531787932126723e-02	0.000000000000000000e+00
6.747544053110686101e-11	1.164091207414099660e+00	1.232337011835091545e+01	1.394850786854789637e-01	8.815769285908749142e-02	0.000000000000000000e+00
7.067181273927477085e-11	1.184092689454466774e+00	1.229644619137849837e+01	1.421923792502268191e-01	8.680639537973566799e-02	0.000000000000000000e+00
7.401959996915652408e-11	1.204100032186350200e+00	1.226915829722338813e+01	1.449165656593481843e-01	8.542418778988047912e-02	0.000000000000000000e+00
7.752597488629464062e-11	1.224102288245864534e+00	1.224147949881663067e+01	1.476569982183407181e-01	8.401379295157981875e-02	0.000000000000000000e+00
8.119844993184008328e-11	1.244088851981041577e+00	1.221338555342832599e+01	1.504130668284421879e-01	8.257792878279167359e-02	0.000000000000000000e+00
8.504489341802668113e-11	1.264049330587329711e+00	1.218485506385351336e+01	1.531841708921176659e-01	8.111928042970248387e-02	0.000000000000000000e+00
8.907354638610458163e-11	1.283971648246192920e+00	1.215587167224740384e+01	1.559694578104111606e-01	7.964063270028365338e-02	0.000000000000000000e+00
9.329304026284695888e-11	1.303841341161454892e+00	1.212642309990663314e+01	1.587677408739991414e-01	7.814486903642386961e-02	0.000000000000000000e+00
