pc	M	R	C	k2	j3
1.607052818261638620e-11	6.077617969905587669e-01	1.275673633665746642e+01	7.034999212312097183e-02	1.098526339169586946e-01	0.000000000000000000e+00
1.683180353330955093e-11	6.248573211008089379e-01	1.274055036400749152e+01	7.242073174061856855e-02	1.108701966718755039e-01	0.000000000000000000e+00
1.762914118095944293e-11	6.423044655149326987e-01	1.272571754962961954e+01	7.452961824216131070e-02	1.117716000191959630e-01	0.000000000000000000e+00
1.846424942895546448e-11	6.601012175335546628e-01	1.271212866817128884e+01	7.667653674040322831e-02	1.125561179662561695e-01	0.000000000000000000e+00
1.933891750455232057e-11	6.782449435125802450e-01	1.269967848981472613e+01	7.886132567567603890e-02	1.132234211084377079e-01	0.000000000000000000e+00
2.025501939230666486e-11	6.967323597951590175e-01	1.268826550804761766e+01	8.108377484003638502e-02	1.137734925321565727e-01	0.000000000000000000e+00
2.121451784910627571e-11	7.155595050947335389e-01	1.267779169210986723e+01	8.334362354342703116e-02	1.142066749093347128e-01	0.000000000000000000e+00
2.221946860939528424e-11	7.347217142280367819e-01	1.266816227176714449e+01	8.564055883663422575e-02	1.145236101500274745e-01	0.000000000000000000e+00
2.327202478960412005e-11	7.542135930515565523e-01	1.265928554116555738e+01	8.797421383145742624e-02	1.147252912780696160e-01	0.000000000000000000e+00
2.437444150122221807e-11	7.740289952967900344e-01	1.265107268680762687e+01	9.034416614339396689e-02	1.148129773243810881e-01	0.000000000000000000e+00
2.552908068239516723e-11	7.941610057503496467e-01	1.264343763031855516e+01	9.274993701627824716e-02	1.147882546503619788e-01	0.000000000000000000e+00
2.673841615839943880e-11	8.146020624107306318e-01	1.263629690217871371e+01	9.519100649021670912e-02	1.146530072395293143e-01	0.000000000000000000e+00
2.800503894183625342e-11	8.353441023304349899e-01	1.262956971377982107e+01	9.766682985659114191e-02	1.144093153309491545e-01	0.000000000000000000e+00
2.933166278390048099e-11	8.563785221817167281e-01	1.262317814154730655e+01	1.001768313591426540e-01	1.140596138162672246e-01	0.000000000000000000e+00
3.072112998861759207e-11	8.776961685922043399e-01	1.261704716593042797e+01	1.027204021509667831e-01	1.136065186623121392e-01	0.000000000000000000e+00
3.217641750250735458e-11	8.992873330333394088e-01	1.261110467700737203e+01	1.052968988340752393e-01	1.130529241214722758e-01	0.000000000000000000e+00
3.370064329271925032e-11	9.211417468743691161e-01	1.260528145873808548e+01	1.079056420114968967e-01	1.124019182994420857e-01	0.000000000000000000e+00
3.529707302730657668e-11	9.432485815139299845e-01	1.259951114518164594e+01	1.105459155159765616e-01	1.116567487694925948e-01	0.000000000000000000e+00
3.696912707195032437e-11	9.655964417321809545e-01	1.259373020525956477e+01	1.132169644597770392e-01	1.108208452284634854e-01	0.000000000000000000e+00
3.872038781812557004e-11	9.881733708072105715e-01	1.258787787663242597e+01	1.159179949668370235e-01	1.098979686018999036e-01	0.000000000000000000e+00
4.055460735840827506e-11	1.010966779067482335e+00	1.258189613094591941e+01	1.186481645279923308e-01	1.088917389874602265e-01	0.000000000000000000e+00
4.247571552536894126e-11	1.033962969915406482e+00	1.257572944101637624e+01	1.214065268422374888e-01	1.078060967560719452e-01	0.000000000000000000e+00
4.448782831127576069e-11	1.057146971744750363e+00	1.256932411796043247e+01	1.241920168034961192e-01	1.066450645842992456e-01	0.000000000000000000e+00
4.659525668664686662e-11	1.080502572195870314e+00	1.256262785929362913e+01	1.270034577866035741e-01	1.054127428380362691e-01	0.000000000000000000e+00
4.880251583654433574e-11	1.104012337446159231e+00	1.255558950276496688e+01	1.298395654950270095e-01	1.041133072888326683e-01	0.000000000000000000e+00
5.111433483440165318e-11	1.127657641732117133e+00	1.254815887919024853e+01	1.326989521329333677e-01	1.027509900834303741e-01	0.000000000000000000e+00
5.353566677410718816e-11	1.151418705737417003e+00	1.254028672782271059e+01	1.355801309781672348e-01	1.013300542526079373e-01	0.000000000000000000e+00
5.607169938205469661e-11	1.175274642457465823e+00	1.253192466077648604e+01	1.384815212397354223e-01	9.985479475126399218e-02	0.000000000000000000e+00
5.872786613189488850e-11	1.199203511169796510e+00	1.252302516329694093e+01	1.414014533411334096e-01	9.832951715225472789e-02	0.000000000000000000e+00
6.150985788580503926e-11	1.223182417356081686e+00	1.251354160718227959e+01	1.443381792969653243e-01	9.675853793694422222e-02	0.000000000000000000e+00
6.442363508721370414e-11	1.247188841857252095e+00	1.250342812228086942e+01	1.472900297566319683e-01	9.514601248132233124e-02	0.000000000000000000e+00
6.747544053110686101e-11	1.271202124506846776e+00	1.249264079049519438e+01	1.502555741925913346e-01	9.349605349904094309e-02	0.000000000000000000e+00
7.067181273927477085e-11	1.295203162142737785e+00	1.248113948213279656e+01	1.532335610517270019e-01	9.181261349242168801e-02	0.000000000000000000e+00
7.401959996915652408e-11	1.319174398055644071e+00	1.246888869899545149e+01	1.562229019406749797e-01	9.009957071075126722e-02	0.000000000000000000e+00
7.752597488629464062e-11	1.343099812096411716e+00	1.245585802444208845e+01	1.592226596206943734e-01	8.836074018811644615e-02	0.000000000000000000e+00
8.119844993184008328e-11	1.366964894063724456e+00	1.244202236691879726e+01	1.622320360074000767e-01	8.659982982911509919e-02	0.000000000000000000e+00
8.504489341802668113e-11	1.390756606087467206e+00	1.242736206920141662e+01	1.652503602475947075e-01	8.482046241991547664e-02	0.000000000000000000e+00
8.907354638610458163e-11	1.414463337700412104e+00	1.241186292160654681e+01	1.682770770252876025e-01	8.302615687478726025e-02	0.000000000000000000e+00
9.329304026284695888e-11	1.438074853955838561e+00	1.239551610757970224e+01	1.713117349126375144e-01	8.122030533642132788e-02	0.000000000000000000e+00
9.771241535346501225e-11	1.461580377788030294e+00	1.237831909414546772e+01	1.743537388787982367e-01	7.940634581294969685e-02	0.000000000000000000e+00
1.023411402105452712e-10	1.484961902162862835e+00	1.236027588845012914e+01	1.774015385865105876e-01	7.758805972019335029e-02	0.000000000000000000e+00
1.071891319205126445e-10	1.508193990826713460e+00	1.234138990918157930e+01	1.804526929870174934e-01	7.576941591356488315e-02	0.000000000000000000e+00
1.122667773510811312e-10	1.531244354831506671e+00	1.232165978414833951e+01	1.835039945176411280e-01	7.395437058632525762e-02	0.000000000000000000e+00
1.175849554052158201e-10	1.554074232160135516e+00	1.230107739200606787e+01	1.865515422236204979e-01	7.214681807735300045e-02	0.000000000000000000e+00
1.231550603292826197e-10	1.576638919533930538e+00	1.227962686650913504e+01	1.895908211770921670e-01	7.035054206237281726e-02	0.000000000000000000e+00
1.289890261253308184e-10	1.598888408880579926e+00	1.225728425100551355e+01	1.926167857899509783e-01	6.856916934300404110e-02	0.000000000000000000e+00
1.350993521198024986e-10	1.620768100895514596e+00	1.223401764122716706e+01	1.956239451905411042e-01	6.680614508170409915e-02	0.000000000000000000e+00
1.414991297434578731e-10	1.642219575766777018e+00	1.220978770353577580e+01	1.986064492508994861e-01	6.506473722294019157e-02	0.000000000000000000e+00
1.482020705798860072e-10	1.663181761560196259e+00	1.218454822754569378e+01	2.015582215218170159e-01	6.334794449070732525e-02	0.000000000000000000e+00
1.552225357427047968e-10	1.683596291211301388e+00	1.215824612182540676e+01	2.044736100898474351e-01	6.165833342993055216e-02	0.000000000000000000e+00
1.625755666443793407e-10	1.703412990843063746e+00	1.213082745670316420e+01	2.073479588411117902e-01	5.999781562331806678e-02	0.000000000000000000e+00
1.702769172225897821e-10	1.722590627125764939e+00	1.210224407104559496e+01	2.101775898438722756e-01	5.836788625946105757e-02	0.000000000000000000e+00
1.783430876931905687e-10	1.741096760955072043e+00	1.207245699685257456e+01	2.129597241246743988e-01	5.676971792228802105e-02	0.000000000000000000e+00
1.867913599020784805e-10	1.758907355993092780e+00	1.204143835265468532e+01	2.156923954168477597e-01	5.520419278755663711e-02	0.000000000000000000e+00
1.956398343517064725e-10	1.776006264963494674e+00	1.200917230240678535e+01	2.183743636962542645e-01	5.367198029903281348e-02	0.000000000000000000e+00
2.049074689815846066e-10	1.792384651038616994e+00	1.197565539982250193e+01	2.210050312102231351e-01	5.217356113223040742e-02	0.000000000000000000e+00
2.146141197858401440e-10	1.808041547553579820e+00	1.194089357490859449e+01	2.235845621125468474e-01	5.070915045230429269e-02	0.000000000000000000e+00
2.247805833548729991e-10	1.822984253600088200e+00	1.190489490337183831e+01	2.261140696546190543e-01	4.927853203373348812e-02	0.000000000000000000e+00
2.354286414322420067e-10	1.837222788253124239e+00	1.186767399801060563e+01	2.285948546423718919e-01	4.788144028177563488e-02	0.000000000000000000e+00
2.465811075822603842e-10	1.850768521697448321e+00	1.182925161265064062e+01	2.310282401191493529e-01	4.651759043702240887e-02	0.000000000000000000e+00
2.582618760682674929e-10	1.863633880368711360e+00	1.178965329935249073e+01	2.334155571128094242e-01	4.518674488522960581e-02	0.000000000000000000e+00
2.704959730463131364e-10	1.875832134824736430e+00	1.174890841970454858e+01	2.357581353366312027e-01	4.388843774470678472e-02	0.000000000000000000e+00
2.833096101839318258e-10	1.887377233364531781e+00	1.170704938333966183e+01	2.380572962369796042e-01	4.262247096463874646e-02	0.000000000000000000e+00
2.967302408188872501e-10	1.898283645636291705e+00	1.166411111774462306e+01	2.403143434167772374e-01	4.138841182143473962e-02	0.000000000000000000e+00
3.107866187782014063e-10	1.908565511174644902e+00	1.162013315187675921e+01	2.425304106500608403e-01	4.018595160607775496e-02	0.000000000000000000e+00
3.255088599835056406e-10	1.918235695522676920e+00	1.157516030695160936e+01	2.447063216903061222e-01	3.901485118056275542e-02	0.000000000000000000e+00
3.409285069746807543e-10	1.927305920103645320e+00	1.152923921705601273e+01	2.468426727071841853e-01	3.787490707869773515e-02	0.000000000000000000e+00
3.570785964900469852e-10	1.935786752304580416e+00	1.148241706296344944e+01	2.489398544151414927e-01	3.676590054197584334e-02	0.000000000000000000e+00
3.739937302478801677e-10	1.943687655287503313e+00	1.143474083248042561e+01	2.509980720496825524e-01	3.568760411187781034e-02	0.000000000000000000e+00
3.917101490809260641e-10	1.951017073663266599e+00	1.138625681134959500e+01	2.530173659290642085e-01	3.463978275197334561e-02	0.000000000000000000e+00
4.102658105827190344e-10	1.957782537496706388e+00	1.133701022837066041e+01	2.549976317754016897e-01	3.362216117445950697e-02	0.000000000000000000e+00
4.297004704320835313e-10	1.963990763651443094e+00	1.128704508856069744e+01	2.569386371030071836e-01	3.263443627566656874e-02	0.000000000000000000e+00
4.500557675700488183e-10	1.969647696890056032e+00	1.123640535994114309e+01	2.588399989319217220e-01	3.167630860950122751e-02	0.000000000000000000e+00
4.713753134116729086e-10	1.974759015016474439e+00	1.118513464795670487e+01	2.607012560497674603e-01	3.074744199424441979e-02	0.000000000000000000e+00
4.937047852839003559e-10	1.979330578562444654e+00	1.113327518132969551e+01	2.625219523910838904e-01	2.984746410071301148e-02	0.000000000000000000e+00
5.170920242896755486e-10	1.983368541708696586e+00	1.108086807945030650e+01	2.643016480017456038e-01	2.897592185508549023e-02	0.000000000000000000e+00
5.415871378079465267e-10	1.986879413556455587e+00	1.102795355656954790e+01	2.660399249050766080e-01	2.813237298211145390e-02	0.000000000000000000e+00
5.672426068491988835e-10	1.989870094546549950e+00	1.097457106907216762e+01	2.677363909763709193e-01	2.731631741399291255e-02	0.000000000000000000e+00
5.941133984965039838e-10	1.992347900182319442e+00	1.092075942309769410e+01	2.693906830530336527e-01	2.652722044447630018e-02	0.000000000000000000e+00
6.222570836730231313e-10	1.994320573283026032e+00	1.086655685650816139e+01	2.710024691234994010e-01	2.576454123979645544e-02	0.000000000000000000e+00
6.517339604882420571e-10	1.995796288712008870e+00	1.081200109930770736e+01	2.725714500305813637e-01	2.502771416018260281e-02	0.000000000000000000e+00
6.826071834272379248e-10	1.996783652297672074e+00	1.075712942214135559e+01	2.740973606877837865e-01	2.431615500657759860e-02	0.000000000000000000e+00
7.149428986597561750e-10	1.997291694642594928e+00	1.070197866933031428e+01	2.755799709913989148e-01	2.362927307290139597e-02	0.000000000000000000e+00
7.488103857590030225e-10	1.997329861177708388e+00	1.064658528595031584e+01	2.770190863730649933e-01	2.296647404172039858e-02	0.000000000000000000e+00
7.842822061337681836e-10	1.996907999116526389e+00	1.059098533454188029e+01	2.784145481910842435e-01	2.232715002548566613e-02	0.000000000000000000e+00
8.214343584919422200e-10	1.996036341230359223e+00	1.053521450742133858e+01	2.797662337922925957e-01	2.171067693492453182e-02	0.000000000000000000e+00
8.603464416684491388e-10	1.994725488130427715e+00	1.047930813220446922e+01	2.810740565347221165e-01	2.111646220652654143e-02	0.000000000000000000e+00
9.011018251665036851e-10	1.993634460959350818e+00	1.044350717140371287e+01	2.818833328705268038e-01	2.074860863336436961e-02	0.000000000000000000e+00
9.437878277775391497e-10	1.992386201015018621e+00	1.041155923865943755e+01	2.825712584423985541e-01	2.043118159019604099e-02	0.000000000000000000e+00
9.884959046625586031e-10	1.990848997421905242e+00	1.038015952808264153e+01	2.832073548689011400e-01	2.013037770795215661e-02	0.000000000000000000e+00
1.035321843295661502e-09	1.989002434140097364e+00	1.034920128271031459e+01	2.837910637947275161e-01	1.984514713323641197e-02	0.000000000000000000e+00
1.084365968689608688e-09	1.986836975840057251e+00	1.031860398821946845e+01	2.843226927596334552e-01	1.957450643843267057e-02	0.000000000000000000e+00
1.135733358343102889e-09	1.984349562412597079e+00	1.028830513217192255e+01	2.848030124304080091e-01	1.931745259036921764e-02	0.000000000000000000e+00
1.189534067370320724e-09	1.981541374063555461e+00	1.025825563663547157e+01	2.852330607460008549e-01	1.907343438510487529e-02	0.000000000000000000e+00
1.245883364295008068e-09	1.978416538675405567e+00	1.022841688773460156e+01	2.856140373402960009e-01	1.884142282897417753e-02	0.000000000000000000e+00
1.304901978014401580e-09	1.974981251490537160e+00	1.019875864872277660e+01	2.859472326193800429e-01	1.862081539128397981e-02	0.000000000000000000e+00
1.366716356462010101e-09	1.971243200368512305e+00	1.016925749989596994e+01	2.862339862883233055e-01	1.841098366397894009e-02	0.000000000000000000e+00
1.431458937523481393e-09	1.967211143798532458e+00	1.013989564014120326e+01	2.864756580440473988e-01	1.821135064489395536e-02	0.000000000000000000e+00
1.499268432786047049e-09	1.962894603144662353e+00	1.011065993733958202e+01	2.866736080396759534e-01	1.802139085688913428e-02	0.000000000000000000e+00
1.570290124729377524e-09	1.958303632172919029e+00	1.008154116668574041e+01	2.868291834845436705e-01	1.784062507237394596e-02	0.000000000000000000e+00
1.644676177994662829e-09	1.953448642139392843e+00	1.005253338712053690e+01	2.869437096170793233e-01	1.766859559896287457e-02	0.000000000000000000e+00
1.722585965398783835e-09	1.948340266331955783e+00	1.002363342741094776e+01	2.870184834914379923e-01	1.750490195692858478e-02	0.000000000000000000e+00
1.804186409392068039e-09	1.942989256683089083e+00	9.994840457137664558e+00	2.870547701848847333e-01	1.734916928605394204e-02	0.000000000000000000e+00
1.889652339691211477e-09	1.937406401899932407e+00	9.966155628547502587e+00	2.870538002614147488e-01	1.720104260646886790e-02	0.000000000000000000e+00
1.979166867853557524e-09	1.931602464324656321e+00	9.937581770472734277e+00	2.870167686033626708e-01	1.706020714728665594e-02	0.000000000000000000e+00
2.072921779595369695e-09	1.925588130285275978e+00	9.909123134091966989e+00	2.869448338309618651e-01	1.692636085277477234e-02	0.000000000000000000e+00
2.171117945694509622e-09	1.919373971710238935e+00	9.880785170003196782e+00	2.868391185590568049e-01	1.679922783577340525e-02	0.000000000000000000e+00
2.273965752357932151e-09	1.912970415207214225e+00	9.852574342910321192e+00	2.867007097341261468e-01	1.667854919111360149e-02	0.000000000000000000e+00
2.381685551976160644e-09	1.906387720098454919e+00	9.824497968076816079e+00	2.865306597241326636e-01	1.656408606963767974e-02	0.000000000000000000e+00
2.494508135230316413e-09	1.899635960169412385e+00	9.796564073374179671e+00	2.863299872610857166e-01	1.645561399549334836e-02	0.000000000000000000e+00
2.612675225563326382e-09	1.892725010474163083e+00	9.768781279829681807e+00	2.860996786348619092e-01	1.635292839578185442e-02	0.000000000000000000e+00
2.736439997074666368e-09	1.885664538033760662e+00	9.741158696591506683e+00	2.858406890791090338e-01	1.625582496765669294e-02	0.000000000000000000e+00
2.866067616948244470e-09	1.878463995081453675e+00	9.713705832408068730e+00	2.855539440806744156e-01	1.616412926933991773e-02	0.000000000000000000e+00
3.001835813575592210e-09	1.871132614784363657e+00	9.686432516373569612e+00	2.852403408098699300e-01	1.607766629600029459e-02	0.000000000000000000e+00
3.144035471591500167e-09	1.863679408973835994e+00	9.659348831456064488e+00	2.849007494949054031e-01	1.599630181270920992e-02	0.000000000000000000e+00
3.292971255097148186e-09	1.856113166951948168e+00	9.632465054462723941e+00	2.845360147820721330e-01	1.591981680967820972e-02	0.000000000000000000e+00
3.448962260405766611e-09	1.848442456451264704e+00	9.605791604580119269e+00	2.841469571814240758e-01	1.584812511914275926e-02	0.000000000000000000e+00
3.612342699709437910e-09	1.840675624888348905e+00	9.579338999850277148e+00	2.837343743309722055e-01	1.578108747107170515e-02	0.000000000000000000e+00
3.783462617131932968e-09	1.832820801273250533e+00	9.553117816961345099e+00	2.832990422685565113e-01	1.571857517429110090e-02	0.000000000000000000e+00
3.962688638701478467e-09	1.824885899791149679e+00	9.527138658266133930e+00	2.828417167517109365e-01	1.566046594180408105e-02	0.000000000000000000e+00
4.150404757850472502e-09	1.816878622641477703e+00	9.501412120885229129e+00	2.823631344045742786e-01	1.560664644222933654e-02	0.000000000000000000e+00
4.347013158125017173e-09	1.808806464258326141e+00	9.475948771318995156e+00	2.818640139168671621e-01	1.555701710678593711e-02	0.000000000000000000e+00
4.552935074866938773e-09	1.800676715205865808e+00	9.450759123636276016e+00	2.813450570876190326e-01	1.551147690779933370e-02	0.000000000000000000e+00
4.768611697714474181e-09	1.792496467004074612e+00	9.425853617282243135e+00	2.808069500256756834e-01	1.546993037323117839e-02	0.000000000000000000e+00
4.994505115855140358e-09	1.784272616007231083e+00	9.401242602869885445e+00	2.802503639646556910e-01	1.543229238671487390e-02	0.000000000000000000e+00
5.231099308056257792e-09	1.776011868768816226e+00	9.376936324320807259e+00	2.796759564181101054e-01	1.539848030156768313e-02	0.000000000000000000e+00
5.478901179593956120e-09	1.767720746321949754e+00	9.352944907312501499e+00	2.790843719760518482e-01	1.536841136930563491e-02	0.000000000000000000e+00
5.738441648302404521e-09	1.759405589302881046e+00	9.329278346319933135e+00	2.784762432739357196e-01	1.534201216460834641e-02	0.000000000000000000e+00
6.010276782070388176e-09	1.751072562285983958e+00	9.305946494767733057e+00	2.778521917424879306e-01	1.531923267326731550e-02	0.000000000000000000e+00
6.294988990221888141e-09	1.742727659762128845e+00	9.282959056582994251e+00	2.772128285735510067e-01	1.529994425243443035e-02	0.000000000000000000e+00
6.593188271333541710e-09	1.734376708871099737e+00	9.260325577270071662e+00	2.765587551826192425e-01	1.528414453072237528e-02	0.000000000000000000e+00
6.905513520162316861e-09	1.726025375903599279e+00	9.238055436758635608e+00	2.758905642131432301e-01	1.527176077064901216e-02	0.000000000000000000e+00
7.232633896483518810e-09	1.717679170291829926e+00	9.216157843371048486e+00	2.752088401057504741e-01	1.526271415873434525e-02	0.000000000000000000e+00
